,_index,_type,_id,_score,fields.item_name,fields.brand_name,fields.nf_calories,fields.nf_calories_from_fat,fields.nf_total_fat,fields.nf_saturated_fat,fields.nf_trans_fatty_acid,fields.nf_cholesterol,fields.nf_sodium,fields.nf_sugars,fields.nf_protein,healthy,caption_clean,filtered_caption
2727,f762ef22-e660-434f-9071-a10ea6691c27,item,69245934edf956fbecede22f,1,Side of Beef Gravy,Country Kitchen,40,,2.5,1.0,0.0,5.0,250.0,0.0,0.0,1,"['side', 'of', 'beef', 'gravy']","['side', 'beef', 'gravi']"
2728,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee6078231883e003295c08,1,Chocolate Molten Madness,Country Kitchen,740,,37.0,20.0,0.0,65.0,460.0,59.0,10.0,0,"['chocolate', 'molten', 'madness']","['chocol', 'molten', 'mad']"
2729,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee60786d270e256de4707d,1,Espresso,Country Kitchen,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,['espresso'],['espresso']
2730,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee607885d9b466ace4209e,1,Side Hash Browns,Country Kitchen,250,,14.0,2.5,0.0,0.0,580.0,2.0,3.0,1,"['side', 'hash', 'browns']","['side', 'hash', 'brown']"
2731,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051e401bfcd163a1a3,1,"Swiss, Small Sandwich",D'Angelo Grilled Sandwiches,100,70.0,8.0,5.0,0.0,30.0,60.0,0.0,8.0,1,"['swiss', 'small', 'sandwich']","['swiss', 'small', 'sandwich']"
2732,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505285b48bc2fd1c898,1,"Greek Dressing, Grilled Topped Salads",D'Angelo Grilled Sandwiches,350,350.0,40.0,6.0,0.0,0.0,350.0,2.0,0.0,0,"['greek', 'dressing', 'grilled', 'topped', 'salads']","['greek', 'dress', 'grill', 'top', 'salad']"
2733,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505331219e4e1c3b867,1,"Southwestern Chicken Bowl, Large",D'Angelo Grilled Sandwiches,1180,550.0,61.0,9.0,0.0,180.0,2300.0,8.0,66.0,0,"['southwestern', 'chicken', 'bowl', 'large']","['southwestern', 'chicken', 'bowl', 'larg']"
2734,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505bc31d4be38ce4354,1,"VT Cheddar, Small Sandwich",D'Angelo Grilled Sandwiches,90,60.0,7.0,4.0,0.0,20.0,135.0,0.0,5.0,1,"['vt', 'cheddar', 'small', 'sandwich']","['vt', 'cheddar', 'small', 'sandwich']"
2735,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505cf9c4cdb68c25795,1,"Lobster, Medium Roll",D'Angelo Grilled Sandwiches,530,340.0,40.0,5.0,0.0,225.0,1130.0,5.0,31.0,0,"['lobster', 'medium', 'roll']","['lobster', 'medium', 'roll']"
2736,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505d59e4067ec9ef8ef,1,"Pocket, Small Sandwich",D'Angelo Grilled Sandwiches,160,0.0,0.0,0.0,0.0,0.0,310.0,3.0,8.0,1,"['pocket', 'small', 'sandwich']","['pocket', 'small', 'sandwich']"
2737,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb313400267bdc075e0e50,1,"Pastrami & Swiss, Medium",D'Angelo Grilled Sandwiches,580,440.0,49.0,21.0,0.0,180.0,2070.0,0.0,39.0,0,"['pastrami', 'swiss', 'medium']","['pastrami', 'swiss', 'medium']"
2738,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb3134065e461006397a7c,1,"Chicken Noodle Soup, Cup",D'Angelo Grilled Sandwiches,110,25.0,3.0,10.0,0.0,25.0,830.0,4.0,6.0,0,"['chicken', 'noodle', 'soup', 'cup']","['chicken', 'noodl', 'soup', 'cup']"
2739,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb313412e8c5a86d7c2be5,1,"BBQ Sauce, Medium Sandwich",D'Angelo Grilled Sandwiches,45,0.0,0.0,0.0,0.0,0.0,300.0,7.0,0.0,1,"['bbq', 'sauce', 'medium', 'sandwich']","['bbq', 'sauc', 'medium', 'sandwich']"
2740,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31341a84b7342e3035b4,1,"Meatball and Cheese Toasted, Medium",D'Angelo Grilled Sandwiches,770,530.0,59.0,23.0,1.5,155.0,2550.0,18.0,38.0,0,"['meatball', 'and', 'cheese', 'toasted', 'medium']","['meatbal', 'chees', 'toast', 'medium']"
2741,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31341efdc6d407f47960,1,"Blue Cheese Dressing, Large Sandwich",D'Angelo Grilled Sandwiches,140,130.0,14.0,2.5,0.0,15.0,240.0,2.0,1.0,1,"['blue', 'cheese', 'dressing', 'large', 'sandwich']","['blue', 'chees', 'dress', 'larg', 'sandwich']"
2742,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31342462d4809fd3fc16,1,"Steak & Cheese, Medium",D'Angelo Grilled Sandwiches,360,200.0,22.0,10.0,0.0,125.0,650.0,0.0,38.0,0,"['steak', 'cheese', 'medium']","['steak', 'chees', 'medium']"
2743,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31342b4e9500e0112453,1,"Lobster Bisque Soup, Bowl",D'Angelo Grilled Sandwiches,540,390.0,43.0,27.0,0.0,170.0,1230.0,4.0,12.0,0,"['lobster', 'bisque', 'soup', 'bowl']","['lobster', 'bisqu', 'soup', 'bowl']"
2744,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb3134300d15e07ed8378d,1,"Tortilla Wrap, Small Sandwich",D'Angelo Grilled Sandwiches,250,50.0,6.0,1.5,0.0,0.0,330.0,0.0,7.0,1,"['tortilla', 'wrap', 'small', 'sandwich']","['tortilla', 'wrap', 'small', 'sandwich']"
2745,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb313430400ca407d905a4,1,"Black Olives, Medium Sandwich",D'Angelo Grilled Sandwiches,35,25.0,3.0,0.0,0.0,0.0,210.0,0.0,0.0,1,"['black', 'olives', 'medium', 'sandwich']","['black', 'oliv', 'medium', 'sandwich']"
2746,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb3134312a25645a6c5e39,1,"Marinara Sauce, Medium Sandwich",D'Angelo Grilled Sandwiches,70,20.0,2.5,0.0,0.0,0.0,490.0,9.0,2.0,1,"['marinara', 'sauce', 'medium', 'sandwich']","['marinara', 'sauc', 'medium', 'sandwich']"
2747,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31343150c7b093d50f56,1,"Honey Mustard, Large Sandwich",D'Angelo Grilled Sandwiches,300,250.0,27.0,4.0,0.0,25.0,340.0,12.0,1.0,0,"['honey', 'mustard', 'large', 'sandwich']","['honey', 'mustard', 'larg', 'sandwich']"
2748,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb313446d75d79e1c575eb,1,"Chicken Salad, Large Sandwich",D'Angelo Grilled Sandwiches,1040,850.0,101.0,17.0,0.0,250.0,1260.0,0.0,45.0,0,"['chicken', 'salad', 'large', 'sandwich']","['chicken', 'salad', 'larg', 'sandwich']"
2749,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31344cc998c1d2aa2473,1,"BBQ Chicken Cheddar, Medium",D'Angelo Grilled Sandwiches,810,460.0,52.0,16.0,0.0,200.0,2110.0,29.0,53.0,0,"['bbq', 'chicken', 'cheddar', 'medium']","['bbq', 'chicken', 'cheddar', 'medium']"
2750,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea72749643288a8e6714a6,1,"Kids Side, Celery with Ranch",Chili's,180,160.0,18.0,3.0,0.0,15.0,340.0,2.0,1.0,1,"['kids', 'side', 'celery', 'with', 'ranch']","['kid', 'side', 'celeri', 'ranch']"
2751,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea72749a5ba962bc488406,1,"Party Platter, Mix & Match - Carnitas (Small)",Chili's,510,370.0,41.0,12.0,0.0,120.0,1300.0,1.0,33.0,0,"['party', 'platter', 'mix', 'match', 'carnitas', 'small']","['parti', 'platter', 'mix', 'match', 'carnita', 'small']"
2752,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274ab70c30a36b611bc,1,Dreamy Frose,Chili's,330,0.0,0.0,0.0,0.0,0.0,10.0,37.0,1.0,0,"['dreamy', 'frose']","['dreami', 'frose']"
2753,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274bbd59e02d4df8d57,1,Heineken,Chili's,140,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1,['heineken'],['heineken']
2754,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274beadc40a1c83ef10,1,"Fresh Mex Bowl, Prime Rib",Chili's,950,420.0,46.0,11.0,1.0,95.0,2370.0,16.0,42.0,0,"['fresh', 'mex', 'bowl', 'prime', 'rib']","['fresh', 'mex', 'bowl', 'prime', 'rib']"
2755,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274c212ae1312649860,1,"Party Platter, Crispy Buffalo Bleu Crispers (15 ct)",Chili's,2700,1610.0,178.0,35.0,0.5,425.0,9640.0,6.0,143.0,0,"['party', 'platter', 'crispy', 'buffalo', 'bleu', 'crispers', '15', 'ct']","['parti', 'platter', 'crispi', 'buffalo', 'bleu', 'crisper', '15', 'ct']"
2756,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274c8a03d2fd4a7ff3b,1,Grilled Chicken Salad,Chili's,440,210.0,23.0,6.0,0.0,130.0,990.0,11.0,37.0,0,"['grilled', 'chicken', 'salad']","['grill', 'chicken', 'salad']"
2757,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274d113c9e77801fa59,1,Smoked Brisket,Chili's,290,200.0,22.0,8.0,0.0,65.0,710.0,5.0,16.0,0,"['smoked', 'brisket']","['smoke', 'brisket']"
2758,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274d7d438b76d2b43cd,1,"Party Platter, Carnitas Fajitas (Large)",Chili's,8140,3290.0,366.0,144.0,2.0,805.0,25370.0,119.0,341.0,0,"['party', 'platter', 'carnitas', 'fajitas', 'large']","['parti', 'platter', 'carnita', 'fajita', 'larg']"
2759,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274e9dafad30fb6c484,1,"Sam Adams Octoberfest, 22 fl oz",Chili's,350,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,1,"['sam', 'adams', 'octoberfest', '22', 'fl', 'oz']","['sam', 'adam', 'octoberfest', '22', 'fl', 'oz']"
2760,f762ef22-e660-434f-9071-a10ea6691c27,item,d3ea7274fda3c1937438b421,1,"Party Platter, Add Guacamole (Large)",Chili's,410,320.0,36.0,5.0,0.0,0.0,750.0,4.0,6.0,0,"['party', 'platter', 'add', 'guacamole', 'large']","['parti', 'platter', 'add', 'guacamol', 'larg']"
2761,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee39773f8bff980c7089d8,1,"Honey Lime Vinaigrette, 2 fl oz",Chili's,180,150.0,17.0,2.5,0.0,0.0,310.0,6.0,0.0,1,"['honey', 'lime', 'vinaigrette', '2', 'fl', 'oz']","['honey', 'lime', 'vinaigrett', '2', 'fl', 'oz']"
2762,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee39775a85639985fad30e,1,"Avocado Ranch Dressing, 2 fl oz",Chili's,190,170.0,19.0,3.0,0.0,15.0,330.0,2.0,1.0,1,"['avocado', 'ranch', 'dressing', '2', 'fl', 'oz']","['avocado', 'ranch', 'dress', '2', 'fl', 'oz']"
2763,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee39778fc2d47a7d50e4e1,1,Add Applewood Smoked Bacon,Chili's,70,50.0,6.0,2.0,0.0,15.0,210.0,0.0,5.0,1,"['add', 'applewood', 'smoked', 'bacon']","['add', 'applewood', 'smoke', 'bacon']"
2764,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee3977ad07c8366e249281,1,"Bone-In Wings, Honey Chipotle",Chili's,1000,460.0,51.0,12.0,0.5,295.0,2320.0,54.0,62.0,0,"['bonein', 'wings', 'honey', 'chipotle']","['bonein', 'wing', 'honey', 'chipotl']"
2765,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee3977d73d23733331c95c,1,"Santa Fe Dressing, 2 fl oz",Chili's,280,270.0,30.0,4.5,0.0,20.0,710.0,2.0,1.0,0,"['santa', 'fe', 'dressing', '2', 'fl', 'oz']","['santa', 'fe', 'dress', '2', 'fl', 'oz']"
2766,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee3977ddcef90bb22fc64a,1,"Honey-Chipotle BBQ Baby Back Ribs, Full Rack",Chili's,1520,950.0,106.0,41.0,0.0,410.0,1800.0,34.0,98.0,0,"['honeychipotle', 'bbq', 'baby', 'back', 'ribs', 'full', 'rack']","['honeychipotl', 'bbq', 'babi', 'back', 'rib', 'full', 'rack']"
2767,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee3977e723aff37f652cf5,1,"Boneless Wings, Honey Chipotle",Chili's,1200,510.0,57.0,10.0,0.0,120.0,2990.0,54.0,48.0,0,"['boneless', 'wings', 'honey', 'chipotle']","['boneless', 'wing', 'honey', 'chipotl']"
2768,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee3977f823705bee2af3a7,1,Premium Long Island Iced Tea,Chili's,290,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1,"['premium', 'long', 'island', 'iced', 'tea']","['premium', 'long', 'island', 'ice', 'tea']"
2769,f762ef22-e660-434f-9071-a10ea6691c27,item,152127163196bb6cf236518f,1,Half Pound Beef 'N Cheddar Sandwich,Arby's,740,350.0,39.0,14.0,2.0,130.0,2530.0,9.0,49.0,0,"['half', 'pound', 'beef', 'n', 'cheddar', 'sandwich']","['half', 'pound', 'beef', 'n', 'cheddar', 'sandwich']"
2770,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb6838545da765106e8b68,1,"Orange Cream Shake, 32 oz, Large",Arby's,950,260.0,29.0,19.0,0.5,95.0,640.0,130.0,23.0,0,"['orange', 'cream', 'shake', '32', 'oz', 'large']","['orang', 'cream', 'shake', '32', 'oz', 'larg']"
2771,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb6838dd774bfb22d0eb84,1,Buttermilk Crispy Chicken Sandwich,Arby's,510,220.0,25.0,5.0,0.0,55.0,1230.0,7.0,24.0,0,"['buttermilk', 'crispy', 'chicken', 'sandwich']","['buttermilk', 'crispi', 'chicken', 'sandwich']"
2772,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb6838e18b134f31cc935c,1,"Jamocha Handcrafted Shake, Large",Arby's,950,270.0,30.0,19.0,0.5,95.0,700.0,141.0,23.0,0,"['jamocha', 'handcrafted', 'shake', 'large']","['jamocha', 'handcraft', 'shake', 'larg']"
2773,f762ef22-e660-434f-9071-a10ea6691c27,item,32f138691ce36dc861371379,1,"Jamocha Handcrafted Shake, Medium",Arby's,750,200.0,23.0,15.0,0.5,75.0,550.0,112.0,18.0,0,"['jamocha', 'handcrafted', 'shake', 'medium']","['jamocha', 'handcraft', 'shake', 'medium']"
2774,f762ef22-e660-434f-9071-a10ea6691c27,item,32f138695bd20f15a1f23bda,1,"Coca-Cola Zero Sugar, 22 oz",Arby's,0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1,"['cocacola', 'zero', 'sugar', '22', 'oz']","['cocacola', 'zero', 'sugar', '22', 'oz']"
2775,f762ef22-e660-434f-9071-a10ea6691c27,item,32f13869b50681a69f81e20a,1,"Minute Maid Light Lemonade, 22 oz",Arby's,10,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1,"['minute', 'maid', 'light', 'lemonade', '22', 'oz']","['minut', 'maid', 'light', 'lemonad', '22', 'oz']"
2776,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da704080007f6,1,Double Roast Beef Sandwich,Arby's,510,210.0,24.0,9.0,1.5,95.0,1610.0,5.0,38.0,0,"['double', 'roast', 'beef', 'sandwich']","['doubl', 'roast', 'beef', 'sandwich']"
2777,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da70408000804,1,"Fire, Roasted Philly Sandwich",Arby's,630,320.0,35.0,13.0,1.0,100.0,1890.0,3.0,34.0,0,"['fire', 'roasted', 'philly', 'sandwich']","['fire', 'roast', 'philli', 'sandwich']"
2778,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da7040800080f,1,Honey Mustard Dipping Sauce,Arby's,140,120.0,13.0,2.0,0.0,10.0,130.0,4.0,0.0,1,"['honey', 'mustard', 'dipping', 'sauce']","['honey', 'mustard', 'dip', 'sauc']"
2779,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da7040800081c,1,Buttermilk Ranch Dressing,Arby's,210,200.0,22.0,3.5,0.0,10.0,330.0,1.0,0.0,0,"['buttermilk', 'ranch', 'dressing']","['buttermilk', 'ranch', 'dress']"
2780,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da70408000828,1,Kids Chicken Tenders,Arby's,240,100.0,11.0,1.5,0.0,30.0,640.0,0.0,16.0,1,"['kids', 'chicken', 'tenders']","['kid', 'chicken', 'tender']"
2781,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da7040800082e,1,Kids Caprisun Fruit Juice,Arby's,80,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,1,"['kids', 'caprisun', 'fruit', 'juice']","['kid', 'caprisun', 'fruit', 'juic']"
2782,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da70408000847,1,"Ultimate Chocolate Shake, Snack",Arby's,320,80.0,9.0,6.0,0.0,25.0,240.0,49.0,8.0,0,"['ultimate', 'chocolate', 'shake', 'snack']","['ultim', 'chocol', 'shake', 'snack']"
2783,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da7040800084d,1,Chicken Biscuit,Arby's,390,160.0,18.0,9.0,0.0,15.0,1250.0,2.0,13.0,0,"['chicken', 'biscuit']","['chicken', 'biscuit']"
2784,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da70408000854,1,Orange Juice,Arby's,140,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,1,"['orange', 'juice']","['orang', 'juic']"
2785,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da70408000859,1,Arby-Q,Arby's,400,100.0,11.0,3.5,0.5,30.0,1250.0,23.0,18.0,0,['arbyq'],['arbyq']
2786,f762ef22-e660-434f-9071-a10ea6691c27,item,513fc992927da7040800085a,1,Super Roast Beef Sandwich,Arby's,440,170.0,19.0,6.0,1.0,50.0,1080.0,11.0,23.0,0,"['super', 'roast', 'beef', 'sandwich']","['super', 'roast', 'beef', 'sandwich']"
2787,f762ef22-e660-434f-9071-a10ea6691c27,item,521b95ca4a56d006d578b73b,1,"Bacon, Egg & Cheese Croissant",Arby's,440,250.0,27.0,13.0,0.5,185.0,1010.0,5.0,18.0,0,"['bacon', 'egg', 'cheese', 'croissant']","['bacon', 'egg', 'chees', 'croissant']"
2788,f762ef22-e660-434f-9071-a10ea6691c27,item,521b95ca4a56d006d578b754,1,"Ham, Egg & Cheese Wrap",Arby's,440,200.0,22.0,8.0,0.0,160.0,1280.0,5.0,17.0,0,"['ham', 'egg', 'cheese', 'wrap']","['ham', 'egg', 'chees', 'wrap']"
2789,f762ef22-e660-434f-9071-a10ea6691c27,item,521b95ca4a56d006d578b75a,1,"Jalapeno Bites, 5",Arby's,290,150.0,17.0,6.0,0.0,25.0,660.0,3.0,5.0,1,"['jalapeno', 'bites', '5']","['jalapeno', 'bite', '5']"
2790,f762ef22-e660-434f-9071-a10ea6691c27,item,521b95ca4a56d006d578b76c,1,"Sausage, Egg & Cheese Biscuit",Arby's,640,400.0,45.0,20.0,0.0,185.0,1990.0,5.0,20.0,0,"['sausage', 'egg', 'cheese', 'biscuit']","['sausag', 'egg', 'chees', 'biscuit']"
2791,f762ef22-e660-434f-9071-a10ea6691c27,item,c6405973800f50ba09d9afec,1,Sausage & Cheese Croissant,Arby's,490,310.0,35.0,16.0,0.0,80.0,940.0,3.0,15.0,0,"['sausage', 'cheese', 'croissant']","['sausag', 'chees', 'croissant']"
2792,f762ef22-e660-434f-9071-a10ea6691c27,item,c6405973a3d5871e2bbd70a4,1,"Sausage Gravy Biscuit, Double",Arby's,970,500.0,56.0,27.0,0.0,35.0,3540.0,5.0,18.0,0,"['sausage', 'gravy', 'biscuit', 'double']","['sausag', 'gravi', 'biscuit', 'doubl']"
2793,f762ef22-e660-434f-9071-a10ea6691c27,item,c6406228fe2274df53c60d49,1,Buffalo Chicken Slider,Arby's,290,120.0,13.0,2.0,0.0,20.0,860.0,2.0,12.0,0,"['buffalo', 'chicken', 'slider']","['buffalo', 'chicken', 'slider']"
2794,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee1161767564450630ee7c,1,Caprisun Fruit Juice,Arby's,80,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,1,"['caprisun', 'fruit', 'juice']","['caprisun', 'fruit', 'juic']"
2795,f762ef22-e660-434f-9071-a10ea6691c27,item,ddee1161f5a72427d592bde7,1,Salted Caramel & Chocolate Cookie,Arby's,430,160.0,18.0,10.0,0.0,30.0,360.0,33.0,4.0,0,"['salted', 'caramel', 'chocolate', 'cookie']","['salt', 'caramel', 'chocol', 'cooki']"
2796,f762ef22-e660-434f-9071-a10ea6691c27,item,152195050d18bc941bd70444,1,"To Go & Catering, Five Cheese Ziti al Forno",Olive Garden,1220,640.0,71.0,36.0,1.0,185.0,2160.0,19.0,45.0,0,"['to', 'go', 'catering', 'five', 'cheese', 'ziti', 'al', 'forno']","['go', 'cater', 'five', 'chees', 'ziti', 'al', 'forno']"
2797,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505496fae9d61e18e61,1,"To Go & Catering, Fettuccine Alfredo",Olive Garden,1010,500.0,56.0,34.0,1.5,155.0,850.0,5.0,30.0,0,"['to', 'go', 'catering', 'fettuccine', 'alfredo']","['go', 'cater', 'fettuccin', 'alfredo']"
2798,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505553a64d155c6bbfd,1,"To Go & Catering, Famous House Salad To Go",Olive Garden,290,150.0,17.0,2.5,0.0,10.0,1380.0,10.0,8.0,0,"['to', 'go', 'catering', 'famous', 'house', 'salad', 'to', 'go']","['go', 'cater', 'famou', 'hous', 'salad', 'go']"
2799,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950563e8e01da007544a,1,"To Go & Catering, Spaghetti with Meat Sauce",Olive Garden,640,200.0,22.0,7.0,0.0,60.0,1050.0,17.0,26.0,0,"['to', 'go', 'catering', 'spaghetti', 'with', 'meat', 'sauce']","['go', 'cater', 'spaghetti', 'meat', 'sauc']"
2800,f762ef22-e660-434f-9071-a10ea6691c27,item,152195057e8ffd05b6e6d7be,1,"Catering, Spinach-Artichoke Dip with Flatbread Crisps",Olive Garden,2200,1370.0,152.0,41.0,1.5,155.0,4330.0,14.0,74.0,0,"['catering', 'spinachartichoke', 'dip', 'with', 'flatbread', 'crisps']","['cater', 'spinachartichok', 'dip', 'flatbread', 'crisp']"
2801,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505847c0872fb8e83db,1,Spinach-Artichoke Dip With Flatbread Crisps,Olive Garden,1100,680.0,76.0,21.0,1.0,75.0,2170.0,7.0,37.0,0,"['spinachartichoke', 'dip', 'with', 'flatbread', 'crisps']","['spinachartichok', 'dip', 'flatbread', 'crisp']"
2802,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505ce446b370c654080,1,"Catering, Shrimp Scampi",Olive Garden,2050,710.0,79.0,28.0,2.0,660.0,3830.0,20.0,115.0,0,"['catering', 'shrimp', 'scampi']","['cater', 'shrimp', 'scampi']"
2803,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505dbfe52a3ed201dbb,1,"Dipping Sauces For Breadsticks, Alfredo",Olive Garden,440,390.0,43.0,27.0,1.0,140.0,600.0,1.0,8.0,0,"['dipping', 'sauces', 'for', 'breadsticks', 'alfredo']","['dip', 'sauc', 'breadstick', 'alfredo']"
2804,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505fdd4a1471823d914,1,"Dipping Sauces For Breadsticks, Marinara",Olive Garden,90,40.0,5.0,0.0,0.0,0.0,480.0,6.0,1.0,1,"['dipping', 'sauces', 'for', 'breadsticks', 'marinara']","['dip', 'sauc', 'breadstick', 'marinara']"
2805,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb313402981ce83e6d5910,1,Kids Steamed Broccoli,Olive Garden,35,0.0,0.0,0.0,0.0,0.0,35.0,3.0,4.0,1,"['kids', 'steamed', 'broccoli']","['kid', 'steam', 'broccoli']"
2806,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31341707eb5ca170cce6,1,Cappuccino,Olive Garden,150,60.0,6.0,3.0,0.0,30.0,70.0,10.0,9.0,1,['cappuccino'],['cappuccino']
2807,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31341e13594853e82161,1,"Light Draft Beers, 16 oz",Olive Garden,140,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,1,"['light', 'draft', 'beers', '16', 'oz']","['light', 'draft', 'beer', '16', 'oz']"
2808,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31341e63ea9c05b927a4,1,Black Tie Mousse Cake,Olive Garden,750,450.0,50.0,30.0,1.0,155.0,290.0,59.0,9.0,0,"['black', 'tie', 'mousse', 'cake']","['black', 'tie', 'mouss', 'cake']"
2809,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb313453cac8296b7d89d9,1,"Beer Bottle, Light",Olive Garden,100,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,1,"['beer', 'bottle', 'light']","['beer', 'bottl', 'light']"
2810,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31346f002ca1e8a5e6ab,1,Lasagna Classico,Olive Garden,940,490.0,55.0,30.0,1.0,200.0,2260.0,11.0,54.0,0,"['lasagna', 'classico']","['lasagna', 'classico']"
2811,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31346f221935a9cd18d2,1,Kids Apple Juice,Olive Garden,170,0.0,0.0,0.0,0.0,0.0,50.0,42.0,0.0,0,"['kids', 'apple', 'juice']","['kid', 'appl', 'juic']"
2812,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31347d4267195cadaf4d,1,"Create Your Own Pasta, Meatballs",Olive Garden,480,360.0,40.0,19.0,2.0,65.0,1060.0,0.0,23.0,0,"['create', 'your', 'own', 'pasta', 'meatballs']","['creat', 'pasta', 'meatbal']"
2813,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb31348d6dc89ecb8a1027,1,Zuppa Toscana Soup,Olive Garden,220,130.0,15.0,7.0,0.0,40.0,790.0,2.0,7.0,0,"['zuppa', 'toscana', 'soup']","['zuppa', 'toscana', 'soup']"
2814,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb313493c0418aa700bcbe,1,Chicken Alfredo,Olive Garden,1570,860.0,95.0,56.0,2.0,430.0,2290.0,6.0,81.0,0,"['chicken', 'alfredo']","['chicken', 'alfredo']"
2815,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb3134a422705e5e960b49,1,Sprite,Olive Garden,140,0.0,0.0,0.0,0.0,0.0,65.0,38.0,0.0,0,['sprite'],['sprite']
2816,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb3134bf952eaeb83587e6,1,Lasagna Fritta,Olive Garden,1130,680.0,76.0,31.0,1.5,185.0,1800.0,6.0,39.0,0,"['lasagna', 'fritta']","['lasagna', 'fritta']"
